/home/vitmas/Desktop/unity data/IMG/center_2019_10_17_09_23_53_080.jpg, /home/vitmas/Desktop/unity data/IMG/left_2019_10_17_09_23_53_080.jpg, /home/vitmas/Desktop/unity data/IMG/right_2019_10_17_09_23_53_080.jpg, -0.3774204, 1, 0, 4.317151
/home/vitmas/Desktop/unity data/IMG/center_2019_10_17_09_23_53_195.jpg, /home/vitmas/Desktop/unity data/IMG/left_2019_10_17_09_23_53_195.jpg, /home/vitmas/Desktop/unity data/IMG/right_2019_10_17_09_23_53_195.jpg, -0.3929608, 1, 0, 5.683801
/home/vitmas/Desktop/unity data/IMG/center_2019_10_17_09_23_53_301.jpg, /home/vitmas/Desktop/unity data/IMG/left_2019_10_17_09_23_53_301.jpg, /home/vitmas/Desktop/unity data/IMG/right_2019_10_17_09_23_53_301.jpg, -0.0759902, 0.8853431, 0, 6.814843
/home/vitmas/Desktop/unity data/IMG/center_2019_10_17_09_23_53_406.jpg, /home/vitmas/Desktop/unity data/IMG/left_2019_10_17_09_23_53_406.jpg, /home/vitmas/Desktop/unity data/IMG/right_2019_10_17_09_23_53_406.jpg, 0, 0.5711319, 0, 7.770915
/home/vitmas/Desktop/unity data/IMG/center_2019_10_17_09_23_53_509.jpg, /home/vitmas/Desktop/unity data/IMG/left_2019_10_17_09_23_53_509.jpg, /home/vitmas/Desktop/unity data/IMG/right_2019_10_17_09_23_53_509.jpg, 0, 0.26158, 0, 8.17018
/home/vitmas/Desktop/unity data/IMG/center_2019_10_17_09_23_53_611.jpg, /home/vitmas/Desktop/unity data/IMG/left_2019_10_17_09_23_53_611.jpg, /home/vitmas/Desktop/unity data/IMG/right_2019_10_17_09_23_53_611.jpg, 0, 0.3059194, 0, 8.34248
/home/vitmas/Desktop/unity data/IMG/center_2019_10_17_09_23_53_715.jpg, /home/vitmas/Desktop/unity data/IMG/left_2019_10_17_09_23_53_715.jpg, /home/vitmas/Desktop/unity data/IMG/right_2019_10_17_09_23_53_715.jpg, 0, 0.6175499, 0, 8.846723
/home/vitmas/Desktop/unity data/IMG/center_2019_10_17_09_23_53_815.jpg, /home/vitmas/Desktop/unity data/IMG/left_2019_10_17_09_23_53_815.jpg, /home/vitmas/Desktop/unity data/IMG/right_2019_10_17_09_23_53_815.jpg, -0.05406904, 0.9177063, 0, 9.701795
/home/vitmas/Desktop/unity data/IMG/center_2019_10_17_09_23_53_918.jpg, /home/vitmas/Desktop/unity data/IMG/left_2019_10_17_09_23_53_918.jpg, /home/vitmas/Desktop/unity data/IMG/right_2019_10_17_09_23_53_918.jpg, -0.3636897, 1, 0, 10.76492
/home/vitmas/Desktop/unity data/IMG/center_2019_10_17_09_23_54_026.jpg, /home/vitmas/Desktop/unity data/IMG/left_2019_10_17_09_23_54_026.jpg, /home/vitmas/Desktop/unity data/IMG/right_2019_10_17_09_23_54_026.jpg, -0.04016948, 1, 0, 12.19521
/home/vitmas/Desktop/unity data/IMG/center_2019_10_17_09_23_54_131.jpg, /home/vitmas/Desktop/unity data/IMG/left_2019_10_17_09_23_54_131.jpg, /home/vitmas/Desktop/unity data/IMG/right_2019_10_17_09_23_54_131.jpg, 0, 1, 0, 12.94295
/home/vitmas/Desktop/unity data/IMG/center_2019_10_17_09_23_54_233.jpg, /home/vitmas/Desktop/unity data/IMG/left_2019_10_17_09_23_54_233.jpg, /home/vitmas/Desktop/unity data/IMG/right_2019_10_17_09_23_54_233.jpg, -0.114423, 1, 0, 14.24775
/home/vitmas/Desktop/unity data/IMG/center_2019_10_17_09_23_54_338.jpg, /home/vitmas/Desktop/unity data/IMG/left_2019_10_17_09_23_54_338.jpg, /home/vitmas/Desktop/unity data/IMG/right_2019_10_17_09_23_54_338.jpg, -0.429858, 1, 0, 15.17139
/home/vitmas/Desktop/unity data/IMG/center_2019_10_17_09_23_54_443.jpg, /home/vitmas/Desktop/unity data/IMG/left_2019_10_17_09_23_54_443.jpg, /home/vitmas/Desktop/unity data/IMG/right_2019_10_17_09_23_54_443.jpg, -0.1151698, 1, 0, 16.44662
/home/vitmas/Desktop/unity data/IMG/center_2019_10_17_09_23_54_555.jpg, /home/vitmas/Desktop/unity data/IMG/left_2019_10_17_09_23_54_555.jpg, /home/vitmas/Desktop/unity data/IMG/right_2019_10_17_09_23_54_555.jpg, -0.1310878, 1, 0, 17.5221
/home/vitmas/Desktop/unity data/IMG/center_2019_10_17_09_23_54_667.jpg, /home/vitmas/Desktop/unity data/IMG/left_2019_10_17_09_23_54_667.jpg, /home/vitmas/Desktop/unity data/IMG/right_2019_10_17_09_23_54_667.jpg, -0.4666744, 1, 0, 18.67539
/home/vitmas/Desktop/unity data/IMG/center_2019_10_17_09_23_54_778.jpg, /home/vitmas/Desktop/unity data/IMG/left_2019_10_17_09_23_54_778.jpg, /home/vitmas/Desktop/unity data/IMG/right_2019_10_17_09_23_54_778.jpg, -0.672309, 1, 0, 19.49546
/home/vitmas/Desktop/unity data/IMG/center_2019_10_17_09_23_54_881.jpg, /home/vitmas/Desktop/unity data/IMG/left_2019_10_17_09_23_54_881.jpg, /home/vitmas/Desktop/unity data/IMG/right_2019_10_17_09_23_54_881.jpg, -0.3605583, 1, 0, 20.46477
/home/vitmas/Desktop/unity data/IMG/center_2019_10_17_09_23_55_000.jpg, /home/vitmas/Desktop/unity data/IMG/left_2019_10_17_09_23_55_000.jpg, /home/vitmas/Desktop/unity data/IMG/right_2019_10_17_09_23_55_000.jpg, -0.004950285, 1, 0, 21.66475
/home/vitmas/Desktop/unity data/IMG/center_2019_10_17_09_23_55_100.jpg, /home/vitmas/Desktop/unity data/IMG/left_2019_10_17_09_23_55_100.jpg, /home/vitmas/Desktop/unity data/IMG/right_2019_10_17_09_23_55_100.jpg, 0, 1, 0, 22.68185
/home/vitmas/Desktop/unity data/IMG/center_2019_10_17_09_23_55_205.jpg, /home/vitmas/Desktop/unity data/IMG/left_2019_10_17_09_23_55_205.jpg, /home/vitmas/Desktop/unity data/IMG/right_2019_10_17_09_23_55_205.jpg, 0, 1, 0, 23.84383
/home/vitmas/Desktop/unity data/IMG/center_2019_10_17_09_23_55_309.jpg, /home/vitmas/Desktop/unity data/IMG/left_2019_10_17_09_23_55_309.jpg, /home/vitmas/Desktop/unity data/IMG/right_2019_10_17_09_23_55_309.jpg, 0, 1, 0, 24.80641
/home/vitmas/Desktop/unity data/IMG/center_2019_10_17_09_23_55_414.jpg, /home/vitmas/Desktop/unity data/IMG/left_2019_10_17_09_23_55_414.jpg, /home/vitmas/Desktop/unity data/IMG/right_2019_10_17_09_23_55_414.jpg, 0, 0.7912333, 0, 25.70484
/home/vitmas/Desktop/unity data/IMG/center_2019_10_17_09_23_55_537.jpg, /home/vitmas/Desktop/unity data/IMG/left_2019_10_17_09_23_55_537.jpg, /home/vitmas/Desktop/unity data/IMG/right_2019_10_17_09_23_55_537.jpg, 0, 0.4206042, 0, 26.29265
/home/vitmas/Desktop/unity data/IMG/center_2019_10_17_09_23_55_639.jpg, /home/vitmas/Desktop/unity data/IMG/left_2019_10_17_09_23_55_639.jpg, /home/vitmas/Desktop/unity data/IMG/right_2019_10_17_09_23_55_639.jpg, 0, 0.3950889, 0, 26.42169
/home/vitmas/Desktop/unity data/IMG/center_2019_10_17_09_23_55_740.jpg, /home/vitmas/Desktop/unity data/IMG/left_2019_10_17_09_23_55_740.jpg, /home/vitmas/Desktop/unity data/IMG/right_2019_10_17_09_23_55_740.jpg, 0, 0.6960728, 0, 26.80123
/home/vitmas/Desktop/unity data/IMG/center_2019_10_17_09_23_55_841.jpg, /home/vitmas/Desktop/unity data/IMG/left_2019_10_17_09_23_55_841.jpg, /home/vitmas/Desktop/unity data/IMG/right_2019_10_17_09_23_55_841.jpg, -0.3042033, 1, 0, 27.49951
/home/vitmas/Desktop/unity data/IMG/center_2019_10_17_09_23_55_943.jpg, /home/vitmas/Desktop/unity data/IMG/left_2019_10_17_09_23_55_943.jpg, /home/vitmas/Desktop/unity data/IMG/right_2019_10_17_09_23_55_943.jpg, -0.6091919, 1, 0, 28.35043
/home/vitmas/Desktop/unity data/IMG/center_2019_10_17_09_23_56_046.jpg, /home/vitmas/Desktop/unity data/IMG/left_2019_10_17_09_23_56_046.jpg, /home/vitmas/Desktop/unity data/IMG/right_2019_10_17_09_23_56_046.jpg, -0.3016741, 1, 0, 29.23766
/home/vitmas/Desktop/unity data/IMG/center_2019_10_17_09_23_56_151.jpg, /home/vitmas/Desktop/unity data/IMG/left_2019_10_17_09_23_56_151.jpg, /home/vitmas/Desktop/unity data/IMG/right_2019_10_17_09_23_56_151.jpg, 0, 0.9282935, 0, 30.15265
/home/vitmas/Desktop/unity data/IMG/center_2019_10_17_09_23_56_273.jpg, /home/vitmas/Desktop/unity data/IMG/left_2019_10_17_09_23_56_273.jpg, /home/vitmas/Desktop/unity data/IMG/right_2019_10_17_09_23_56_273.jpg, 0, 0.5632148, 0, 30.09272
/home/vitmas/Desktop/unity data/IMG/center_2019_10_17_09_23_56_374.jpg, /home/vitmas/Desktop/unity data/IMG/left_2019_10_17_09_23_56_374.jpg, /home/vitmas/Desktop/unity data/IMG/right_2019_10_17_09_23_56_374.jpg, 0, 0.26104, 0, 30.0183
/home/vitmas/Desktop/unity data/IMG/center_2019_10_17_09_23_56_475.jpg, /home/vitmas/Desktop/unity data/IMG/left_2019_10_17_09_23_56_475.jpg, /home/vitmas/Desktop/unity data/IMG/right_2019_10_17_09_23_56_475.jpg, 0, 0, 0, 29.85593
/home/vitmas/Desktop/unity data/IMG/center_2019_10_17_09_23_56_587.jpg, /home/vitmas/Desktop/unity data/IMG/left_2019_10_17_09_23_56_587.jpg, /home/vitmas/Desktop/unity data/IMG/right_2019_10_17_09_23_56_587.jpg, 0, 0, 0, 29.49562
/home/vitmas/Desktop/unity data/IMG/center_2019_10_17_09_23_56_687.jpg, /home/vitmas/Desktop/unity data/IMG/left_2019_10_17_09_23_56_687.jpg, /home/vitmas/Desktop/unity data/IMG/right_2019_10_17_09_23_56_687.jpg, 0, 0, 0, 29.19944
/home/vitmas/Desktop/unity data/IMG/center_2019_10_17_09_23_56_789.jpg, /home/vitmas/Desktop/unity data/IMG/left_2019_10_17_09_23_56_789.jpg, /home/vitmas/Desktop/unity data/IMG/right_2019_10_17_09_23_56_789.jpg, 0, 0.1466818, 0, 28.94453
/home/vitmas/Desktop/unity data/IMG/center_2019_10_17_09_23_56_894.jpg, /home/vitmas/Desktop/unity data/IMG/left_2019_10_17_09_23_56_894.jpg, /home/vitmas/Desktop/unity data/IMG/right_2019_10_17_09_23_56_894.jpg, 0, 0.4635565, 0, 29.00319
/home/vitmas/Desktop/unity data/IMG/center_2019_10_17_09_23_57_003.jpg, /home/vitmas/Desktop/unity data/IMG/left_2019_10_17_09_23_57_003.jpg, /home/vitmas/Desktop/unity data/IMG/right_2019_10_17_09_23_57_003.jpg, 0, 0.7885315, 0, 29.58983
/home/vitmas/Desktop/unity data/IMG/center_2019_10_17_09_23_57_106.jpg, /home/vitmas/Desktop/unity data/IMG/left_2019_10_17_09_23_57_106.jpg, /home/vitmas/Desktop/unity data/IMG/right_2019_10_17_09_23_57_106.jpg, -0.308778, 1, 0, 30.1665
/home/vitmas/Desktop/unity data/IMG/center_2019_10_17_09_23_57_213.jpg, /home/vitmas/Desktop/unity data/IMG/left_2019_10_17_09_23_57_213.jpg, /home/vitmas/Desktop/unity data/IMG/right_2019_10_17_09_23_57_213.jpg, 0, 1, 0, 30.18938
/home/vitmas/Desktop/unity data/IMG/center_2019_10_17_09_23_57_318.jpg, /home/vitmas/Desktop/unity data/IMG/left_2019_10_17_09_23_57_318.jpg, /home/vitmas/Desktop/unity data/IMG/right_2019_10_17_09_23_57_318.jpg, 0, 0.9285789, 0, 30.18999
/home/vitmas/Desktop/unity data/IMG/center_2019_10_17_09_23_57_423.jpg, /home/vitmas/Desktop/unity data/IMG/left_2019_10_17_09_23_57_423.jpg, /home/vitmas/Desktop/unity data/IMG/right_2019_10_17_09_23_57_423.jpg, 0, 0.6150429, 0, 30.08653
/home/vitmas/Desktop/unity data/IMG/center_2019_10_17_09_23_57_529.jpg, /home/vitmas/Desktop/unity data/IMG/left_2019_10_17_09_23_57_529.jpg, /home/vitmas/Desktop/unity data/IMG/right_2019_10_17_09_23_57_529.jpg, -0.0210743, 0.2964094, 0, 30.03337
/home/vitmas/Desktop/unity data/IMG/center_2019_10_17_09_23_57_635.jpg, /home/vitmas/Desktop/unity data/IMG/left_2019_10_17_09_23_57_635.jpg, /home/vitmas/Desktop/unity data/IMG/right_2019_10_17_09_23_57_635.jpg, 0, 0.6159749, 0, 30.07408
/home/vitmas/Desktop/unity data/IMG/center_2019_10_17_09_23_57_743.jpg, /home/vitmas/Desktop/unity data/IMG/left_2019_10_17_09_23_57_743.jpg, /home/vitmas/Desktop/unity data/IMG/right_2019_10_17_09_23_57_743.jpg, -0.1471503, 0.937782, 0, 30.17227
/home/vitmas/Desktop/unity data/IMG/center_2019_10_17_09_23_57_847.jpg, /home/vitmas/Desktop/unity data/IMG/left_2019_10_17_09_23_57_847.jpg, /home/vitmas/Desktop/unity data/IMG/right_2019_10_17_09_23_57_847.jpg, -0.4613371, 1, 0, 30.14661
/home/vitmas/Desktop/unity data/IMG/center_2019_10_17_09_23_57_954.jpg, /home/vitmas/Desktop/unity data/IMG/left_2019_10_17_09_23_57_954.jpg, /home/vitmas/Desktop/unity data/IMG/right_2019_10_17_09_23_57_954.jpg, -0.7821872, 1, 0, 30.10623
/home/vitmas/Desktop/unity data/IMG/center_2019_10_17_09_23_58_071.jpg, /home/vitmas/Desktop/unity data/IMG/left_2019_10_17_09_23_58_071.jpg, /home/vitmas/Desktop/unity data/IMG/right_2019_10_17_09_23_58_071.jpg, -1, 1, 0, 30.09607
/home/vitmas/Desktop/unity data/IMG/center_2019_10_17_09_23_58_191.jpg, /home/vitmas/Desktop/unity data/IMG/left_2019_10_17_09_23_58_191.jpg, /home/vitmas/Desktop/unity data/IMG/right_2019_10_17_09_23_58_191.jpg, -0.6410024, 0.917413, 0, 30.1904
/home/vitmas/Desktop/unity data/IMG/center_2019_10_17_09_23_58_318.jpg, /home/vitmas/Desktop/unity data/IMG/left_2019_10_17_09_23_58_318.jpg, /home/vitmas/Desktop/unity data/IMG/right_2019_10_17_09_23_58_318.jpg, -0.2575753, 0.5339859, 0, 30.11522
/home/vitmas/Desktop/unity data/IMG/center_2019_10_17_09_23_58_443.jpg, /home/vitmas/Desktop/unity data/IMG/left_2019_10_17_09_23_58_443.jpg, /home/vitmas/Desktop/unity data/IMG/right_2019_10_17_09_23_58_443.jpg, 0, 0.1595345, 0, 29.95533
/home/vitmas/Desktop/unity data/IMG/center_2019_10_17_09_23_58_572.jpg, /home/vitmas/Desktop/unity data/IMG/left_2019_10_17_09_23_58_572.jpg, /home/vitmas/Desktop/unity data/IMG/right_2019_10_17_09_23_58_572.jpg, 0.09098053, 0, 0, 29.62985
/home/vitmas/Desktop/unity data/IMG/center_2019_10_17_09_23_58_702.jpg, /home/vitmas/Desktop/unity data/IMG/left_2019_10_17_09_23_58_702.jpg, /home/vitmas/Desktop/unity data/IMG/right_2019_10_17_09_23_58_702.jpg, 0.4781663, 0, 0, 29.09005
/home/vitmas/Desktop/unity data/IMG/center_2019_10_17_09_23_58_831.jpg, /home/vitmas/Desktop/unity data/IMG/left_2019_10_17_09_23_58_831.jpg, /home/vitmas/Desktop/unity data/IMG/right_2019_10_17_09_23_58_831.jpg, 0.8657398, 0, 0, 28.14823
/home/vitmas/Desktop/unity data/IMG/center_2019_10_17_09_23_58_959.jpg, /home/vitmas/Desktop/unity data/IMG/left_2019_10_17_09_23_58_959.jpg, /home/vitmas/Desktop/unity data/IMG/right_2019_10_17_09_23_58_959.jpg, 1, 0, 0, 27.2492
/home/vitmas/Desktop/unity data/IMG/center_2019_10_17_09_23_59_079.jpg, /home/vitmas/Desktop/unity data/IMG/left_2019_10_17_09_23_59_079.jpg, /home/vitmas/Desktop/unity data/IMG/right_2019_10_17_09_23_59_079.jpg, 0.6374047, 0, 0, 26.82242
/home/vitmas/Desktop/unity data/IMG/center_2019_10_17_09_23_59_193.jpg, /home/vitmas/Desktop/unity data/IMG/left_2019_10_17_09_23_59_193.jpg, /home/vitmas/Desktop/unity data/IMG/right_2019_10_17_09_23_59_193.jpg, 0.2954588, 0, 0, 26.58672
/home/vitmas/Desktop/unity data/IMG/center_2019_10_17_09_23_59_305.jpg, /home/vitmas/Desktop/unity data/IMG/left_2019_10_17_09_23_59_305.jpg, /home/vitmas/Desktop/unity data/IMG/right_2019_10_17_09_23_59_305.jpg, -0.07550097, 0, 0, 26.23065
/home/vitmas/Desktop/unity data/IMG/center_2019_10_17_09_23_59_411.jpg, /home/vitmas/Desktop/unity data/IMG/left_2019_10_17_09_23_59_411.jpg, /home/vitmas/Desktop/unity data/IMG/right_2019_10_17_09_23_59_411.jpg, -0.3955894, 0, 0, 25.79688
/home/vitmas/Desktop/unity data/IMG/center_2019_10_17_09_23_59_515.jpg, /home/vitmas/Desktop/unity data/IMG/left_2019_10_17_09_23_59_515.jpg, /home/vitmas/Desktop/unity data/IMG/right_2019_10_17_09_23_59_515.jpg, -0.7072592, 0, 0, 25.22664
/home/vitmas/Desktop/unity data/IMG/center_2019_10_17_09_23_59_617.jpg, /home/vitmas/Desktop/unity data/IMG/left_2019_10_17_09_23_59_617.jpg, /home/vitmas/Desktop/unity data/IMG/right_2019_10_17_09_23_59_617.jpg, -0.8619897, 0, 0, 24.54411
/home/vitmas/Desktop/unity data/IMG/center_2019_10_17_09_23_59_727.jpg, /home/vitmas/Desktop/unity data/IMG/left_2019_10_17_09_23_59_727.jpg, /home/vitmas/Desktop/unity data/IMG/right_2019_10_17_09_23_59_727.jpg, -0.5322983, 0, 0, 24.16179
/home/vitmas/Desktop/unity data/IMG/center_2019_10_17_09_23_59_848.jpg, /home/vitmas/Desktop/unity data/IMG/left_2019_10_17_09_23_59_848.jpg, /home/vitmas/Desktop/unity data/IMG/right_2019_10_17_09_23_59_848.jpg, -0.1696644, 0, 0, 23.90681
/home/vitmas/Desktop/unity data/IMG/center_2019_10_17_09_23_59_971.jpg, /home/vitmas/Desktop/unity data/IMG/left_2019_10_17_09_23_59_971.jpg, /home/vitmas/Desktop/unity data/IMG/right_2019_10_17_09_23_59_971.jpg, 0, 0.08530211, 0, 23.58886
/home/vitmas/Desktop/unity data/IMG/center_2019_10_17_09_24_00_096.jpg, /home/vitmas/Desktop/unity data/IMG/left_2019_10_17_09_24_00_096.jpg, /home/vitmas/Desktop/unity data/IMG/right_2019_10_17_09_24_00_096.jpg, 0, 0, 0, 23.46885
/home/vitmas/Desktop/unity data/IMG/center_2019_10_17_09_24_00_198.jpg, /home/vitmas/Desktop/unity data/IMG/left_2019_10_17_09_24_00_198.jpg, /home/vitmas/Desktop/unity data/IMG/right_2019_10_17_09_24_00_198.jpg, 0, 0, 0, 23.22655
/home/vitmas/Desktop/unity data/IMG/center_2019_10_17_09_24_00_324.jpg, /home/vitmas/Desktop/unity data/IMG/left_2019_10_17_09_24_00_324.jpg, /home/vitmas/Desktop/unity data/IMG/right_2019_10_17_09_24_00_324.jpg, 0.179796, 0, 0, 22.88116
/home/vitmas/Desktop/unity data/IMG/center_2019_10_17_09_24_00_452.jpg, /home/vitmas/Desktop/unity data/IMG/left_2019_10_17_09_24_00_452.jpg, /home/vitmas/Desktop/unity data/IMG/right_2019_10_17_09_24_00_452.jpg, 0, 0, 0, 22.60397
/home/vitmas/Desktop/unity data/IMG/center_2019_10_17_09_24_00_582.jpg, /home/vitmas/Desktop/unity data/IMG/left_2019_10_17_09_24_00_582.jpg, /home/vitmas/Desktop/unity data/IMG/right_2019_10_17_09_24_00_582.jpg, 0, 0, 0, 22.28648
/home/vitmas/Desktop/unity data/IMG/center_2019_10_17_09_24_00_709.jpg, /home/vitmas/Desktop/unity data/IMG/left_2019_10_17_09_24_00_709.jpg, /home/vitmas/Desktop/unity data/IMG/right_2019_10_17_09_24_00_709.jpg, 0, 0.1777318, 0, 22.10427
/home/vitmas/Desktop/unity data/IMG/center_2019_10_17_09_24_00_834.jpg, /home/vitmas/Desktop/unity data/IMG/left_2019_10_17_09_24_00_834.jpg, /home/vitmas/Desktop/unity data/IMG/right_2019_10_17_09_24_00_834.jpg, 0, 0.552171, 0, 22.37946
/home/vitmas/Desktop/unity data/IMG/center_2019_10_17_09_24_00_965.jpg, /home/vitmas/Desktop/unity data/IMG/left_2019_10_17_09_24_00_965.jpg, /home/vitmas/Desktop/unity data/IMG/right_2019_10_17_09_24_00_965.jpg, -0.391026, 0.161145, 0, 22.54725
/home/vitmas/Desktop/unity data/IMG/center_2019_10_17_09_24_01_093.jpg, /home/vitmas/Desktop/unity data/IMG/left_2019_10_17_09_24_01_093.jpg, /home/vitmas/Desktop/unity data/IMG/right_2019_10_17_09_24_01_093.jpg, -0.2279692, 0, 0, 22.2224
/home/vitmas/Desktop/unity data/IMG/center_2019_10_17_09_24_01_218.jpg, /home/vitmas/Desktop/unity data/IMG/left_2019_10_17_09_24_01_218.jpg, /home/vitmas/Desktop/unity data/IMG/right_2019_10_17_09_24_01_218.jpg, 0, 0, 0, 21.94361
/home/vitmas/Desktop/unity data/IMG/center_2019_10_17_09_24_01_347.jpg, /home/vitmas/Desktop/unity data/IMG/left_2019_10_17_09_24_01_347.jpg, /home/vitmas/Desktop/unity data/IMG/right_2019_10_17_09_24_01_347.jpg, 0, 0.09422421, 0, 21.67383
/home/vitmas/Desktop/unity data/IMG/center_2019_10_17_09_24_01_449.jpg, /home/vitmas/Desktop/unity data/IMG/left_2019_10_17_09_24_01_449.jpg, /home/vitmas/Desktop/unity data/IMG/right_2019_10_17_09_24_01_449.jpg, 0, 0.02570701, 0, 21.58317
/home/vitmas/Desktop/unity data/IMG/center_2019_10_17_09_24_01_551.jpg, /home/vitmas/Desktop/unity data/IMG/left_2019_10_17_09_24_01_551.jpg, /home/vitmas/Desktop/unity data/IMG/right_2019_10_17_09_24_01_551.jpg, 0, 0, 0, 21.41166
/home/vitmas/Desktop/unity data/IMG/center_2019_10_17_09_24_01_679.jpg, /home/vitmas/Desktop/unity data/IMG/left_2019_10_17_09_24_01_679.jpg, /home/vitmas/Desktop/unity data/IMG/right_2019_10_17_09_24_01_679.jpg, 0, 0, 0, 21.18064
/home/vitmas/Desktop/unity data/IMG/center_2019_10_17_09_24_01_805.jpg, /home/vitmas/Desktop/unity data/IMG/left_2019_10_17_09_24_01_805.jpg, /home/vitmas/Desktop/unity data/IMG/right_2019_10_17_09_24_01_805.jpg, 0, 0, 0, 20.67644
